user_id,current_funnel_stage,current_funnel_stage_predicted,next_funnel_stage,next_funnel_stage_predicted,ad_type,purchase,sales,date,campaign_type,visit
52817,awareness,awareness,awareness,awareness,branding,0,0,2025-05-01,full_funnel_predicted,1
52818,awareness,awareness,consideration,consideration,branding,0,0,2025-04-27,full_funnel_predicted,1
52819,awareness,consideration,consideration,consideration,performance,0,0,2025-05-03,full_funnel_predicted,1
52820,awareness,consideration,awareness,purchase,performance,0,0,2025-04-16,full_funnel_predicted,1
52821,purchase,purchase,purchase,purchase,performance,0,0,2025-04-23,full_funnel_predicted,1
52822,purchase,awareness,purchase,consideration,branding,0,0,2025-05-10,full_funnel_predicted,1
52823,awareness,awareness,consideration,awareness,branding,0,0,2025-05-04,full_funnel_predicted,1
52824,awareness,consideration,awareness,awareness,performance,0,0,2025-05-13,full_funnel_predicted,1
52825,awareness,purchase,awareness,awareness,performance,0,0,2025-05-05,full_funnel_predicted,1
52826,awareness,awareness,awareness,awareness,branding,0,0,2025-05-07,full_funnel_predicted,1
52827,consideration,consideration,consideration,purchase,performance,0,0,2025-05-02,full_funnel_predicted,1
52828,awareness,awareness,consideration,consideration,branding,0,0,2025-05-01,full_funnel_predicted,1
52829,awareness,awareness,consideration,awareness,branding,0,0,2025-05-02,full_funnel_predicted,1
52830,awareness,purchase,awareness,purchase,performance,0,0,2025-05-04,full_funnel_predicted,1
52831,awareness,consideration,awareness,awareness,performance,0,0,2025-04-24,full_funnel_predicted,1
52832,awareness,consideration,awareness,awareness,performance,0,0,2025-05-05,full_funnel_predicted,1
52833,consideration,consideration,consideration,consideration,performance,0,0,2025-04-28,full_funnel_predicted,1
52834,awareness,awareness,awareness,awareness,branding,0,0,2025-04-27,full_funnel_predicted,1
52835,awareness,awareness,consideration,consideration,branding,0,0,2025-05-13,full_funnel_predicted,1
52836,awareness,consideration,awareness,awareness,performance,0,0,2025-04-18,full_funnel_predicted,1
52837,awareness,consideration,awareness,awareness,performance,0,0,2025-05-15,full_funnel_predicted,1
52838,awareness,awareness,consideration,consideration,branding,0,0,2025-05-12,full_funnel_predicted,1
52839,awareness,consideration,awareness,awareness,performance,0,0,2025-04-23,full_funnel_predicted,1
52840,awareness,awareness,awareness,purchase,branding,0,0,2025-05-15,full_funnel_predicted,1
52841,awareness,awareness,consideration,consideration,branding,0,0,2025-04-23,full_funnel_predicted,1
52842,awareness,awareness,awareness,awareness,branding,0,0,2025-05-16,full_funnel_predicted,1
52843,consideration,awareness,consideration,purchase,branding,0,0,2025-05-17,full_funnel_predicted,1
52844,awareness,awareness,consideration,consideration,branding,0,0,2025-05-15,full_funnel_predicted,1
52845,awareness,purchase,awareness,awareness,performance,0,0,2025-04-15,full_funnel_predicted,1
52846,awareness,awareness,consideration,consideration,branding,0,0,2025-04-21,full_funnel_predicted,1
52847,consideration,purchase,consideration,awareness,performance,0,0,2025-04-30,full_funnel_predicted,1
52848,consideration,consideration,consideration,consideration,performance,0,0,2025-05-01,full_funnel_predicted,1
52849,awareness,consideration,awareness,awareness,performance,0,0,2025-05-06,full_funnel_predicted,1
52850,awareness,purchase,awareness,consideration,performance,0,0,2025-04-29,full_funnel_predicted,1
52851,consideration,consideration,consideration,awareness,performance,0,0,2025-05-03,full_funnel_predicted,1
52852,consideration,awareness,consideration,consideration,branding,0,0,2025-05-03,full_funnel_predicted,1
52853,consideration,purchase,consideration,consideration,performance,0,0,2025-04-21,full_funnel_predicted,1
52854,consideration,consideration,consideration,consideration,performance,0,0,2025-04-21,full_funnel_predicted,1
52855,awareness,awareness,awareness,purchase,branding,0,0,2025-04-30,full_funnel_predicted,1
52856,awareness,awareness,consideration,purchase,branding,0,0,2025-04-28,full_funnel_predicted,1
52857,awareness,purchase,awareness,awareness,performance,0,0,2025-04-17,full_funnel_predicted,1
52858,purchase,purchase,purchase,purchase,performance,0,0,2025-05-06,full_funnel_predicted,1
52859,purchase,consideration,purchase,awareness,performance,0,0,2025-04-27,full_funnel_predicted,1
52860,awareness,awareness,consideration,consideration,branding,0,0,2025-05-12,full_funnel_predicted,1
52861,consideration,purchase,consideration,consideration,performance,0,0,2025-04-17,full_funnel_predicted,1
52862,awareness,awareness,consideration,purchase,branding,0,0,2025-05-14,full_funnel_predicted,1
52863,awareness,purchase,awareness,awareness,performance,0,0,2025-04-25,full_funnel_predicted,1
52864,awareness,awareness,awareness,awareness,branding,0,0,2025-04-29,full_funnel_predicted,1
52865,consideration,consideration,consideration,consideration,performance,0,0,2025-04-24,full_funnel_predicted,1
52866,purchase,awareness,purchase,purchase,branding,0,0,2025-04-21,full_funnel_predicted,1
52867,awareness,consideration,awareness,awareness,performance,0,0,2025-04-23,full_funnel_predicted,1
52868,awareness,awareness,consideration,awareness,branding,0,0,2025-05-05,full_funnel_predicted,1
52869,awareness,awareness,consideration,consideration,branding,0,0,2025-05-04,full_funnel_predicted,1
52870,awareness,awareness,consideration,consideration,branding,0,0,2025-04-24,full_funnel_predicted,1
52871,awareness,purchase,awareness,consideration,performance,0,0,2025-04-16,full_funnel_predicted,1
52872,purchase,purchase,purchase,awareness,performance,1,100,2025-04-18,full_funnel_predicted,1
52873,consideration,consideration,consideration,purchase,performance,0,0,2025-05-12,full_funnel_predicted,1
52874,awareness,awareness,awareness,awareness,branding,0,0,2025-05-05,full_funnel_predicted,1
52875,consideration,awareness,consideration,purchase,branding,0,0,2025-04-20,full_funnel_predicted,1
52876,awareness,awareness,consideration,consideration,branding,0,0,2025-05-05,full_funnel_predicted,1
52877,consideration,awareness,consideration,consideration,branding,0,0,2025-04-25,full_funnel_predicted,1
52878,awareness,awareness,awareness,awareness,branding,0,0,2025-05-17,full_funnel_predicted,1
52879,consideration,awareness,consideration,awareness,branding,0,0,2025-04-25,full_funnel_predicted,1
52880,consideration,consideration,consideration,consideration,performance,0,0,2025-05-07,full_funnel_predicted,1
52881,awareness,consideration,awareness,purchase,performance,0,0,2025-04-19,full_funnel_predicted,1
52882,consideration,consideration,consideration,consideration,performance,0,0,2025-04-26,full_funnel_predicted,1
52883,awareness,awareness,consideration,consideration,branding,0,0,2025-04-19,full_funnel_predicted,1
52884,awareness,awareness,consideration,purchase,branding,0,0,2025-04-16,full_funnel_predicted,1
52885,awareness,purchase,awareness,awareness,performance,0,0,2025-04-25,full_funnel_predicted,1
52886,consideration,awareness,consideration,consideration,branding,0,0,2025-05-12,full_funnel_predicted,1
52887,consideration,consideration,consideration,consideration,performance,0,0,2025-04-29,full_funnel_predicted,1
52888,awareness,purchase,awareness,awareness,performance,0,0,2025-05-08,full_funnel_predicted,1
52889,purchase,purchase,purchase,purchase,performance,0,0,2025-05-14,full_funnel_predicted,1
52890,awareness,awareness,awareness,consideration,branding,0,0,2025-05-06,full_funnel_predicted,1
52891,awareness,awareness,consideration,awareness,branding,0,0,2025-04-22,full_funnel_predicted,1
52892,awareness,awareness,awareness,awareness,branding,0,0,2025-04-27,full_funnel_predicted,1
52893,consideration,purchase,consideration,consideration,performance,0,0,2025-05-05,full_funnel_predicted,1
52894,consideration,consideration,consideration,consideration,performance,0,0,2025-05-15,full_funnel_predicted,1
52895,purchase,purchase,purchase,purchase,performance,0,0,2025-05-11,full_funnel_predicted,1
52896,consideration,consideration,consideration,consideration,performance,0,0,2025-05-14,full_funnel_predicted,1
52897,purchase,purchase,purchase,purchase,performance,0,0,2025-05-03,full_funnel_predicted,1
52898,awareness,consideration,awareness,purchase,performance,0,0,2025-05-10,full_funnel_predicted,1
52899,awareness,purchase,awareness,awareness,performance,0,0,2025-05-01,full_funnel_predicted,1
52900,awareness,awareness,consideration,purchase,branding,0,0,2025-04-21,full_funnel_predicted,1
52901,awareness,awareness,consideration,consideration,branding,0,0,2025-05-11,full_funnel_predicted,1
52902,consideration,consideration,consideration,awareness,performance,0,0,2025-05-14,full_funnel_predicted,1
52903,awareness,awareness,awareness,awareness,branding,0,0,2025-05-16,full_funnel_predicted,1
52904,awareness,awareness,awareness,awareness,branding,0,0,2025-05-10,full_funnel_predicted,1
52905,consideration,consideration,consideration,purchase,performance,0,0,2025-05-17,full_funnel_predicted,1
52906,awareness,awareness,awareness,awareness,branding,0,0,2025-05-09,full_funnel_predicted,1
52907,consideration,consideration,consideration,consideration,performance,0,0,2025-05-13,full_funnel_predicted,1
52908,awareness,awareness,awareness,purchase,branding,0,0,2025-05-03,full_funnel_predicted,1
52909,awareness,awareness,consideration,awareness,branding,0,0,2025-05-07,full_funnel_predicted,1
52910,purchase,purchase,purchase,purchase,performance,0,0,2025-05-06,full_funnel_predicted,1
52911,consideration,consideration,consideration,consideration,performance,0,0,2025-05-10,full_funnel_predicted,1
52912,awareness,awareness,consideration,purchase,branding,0,0,2025-04-26,full_funnel_predicted,1
52913,consideration,purchase,consideration,consideration,performance,0,0,2025-04-30,full_funnel_predicted,1
52914,awareness,consideration,awareness,consideration,performance,0,0,2025-05-01,full_funnel_predicted,1
52915,consideration,consideration,consideration,awareness,performance,0,0,2025-05-08,full_funnel_predicted,1
52916,awareness,awareness,consideration,purchase,branding,0,0,2025-04-24,full_funnel_predicted,1
52917,awareness,purchase,awareness,awareness,performance,0,0,2025-05-08,full_funnel_predicted,1
52918,consideration,consideration,consideration,consideration,performance,0,0,2025-04-19,full_funnel_predicted,1
52919,consideration,awareness,consideration,consideration,branding,0,0,2025-05-10,full_funnel_predicted,1
52920,consideration,consideration,consideration,consideration,performance,0,0,2025-04-23,full_funnel_predicted,1
52921,awareness,awareness,consideration,purchase,branding,0,0,2025-05-04,full_funnel_predicted,1
52922,consideration,consideration,consideration,consideration,performance,0,0,2025-05-05,full_funnel_predicted,1
52923,awareness,purchase,awareness,purchase,performance,0,0,2025-04-17,full_funnel_predicted,1
52924,awareness,consideration,awareness,awareness,performance,0,0,2025-05-04,full_funnel_predicted,1
52925,awareness,consideration,consideration,awareness,performance,0,0,2025-05-09,full_funnel_predicted,1
52926,awareness,purchase,awareness,awareness,performance,0,0,2025-04-29,full_funnel_predicted,1
52927,awareness,awareness,consideration,consideration,branding,0,0,2025-05-07,full_funnel_predicted,1
52928,awareness,awareness,consideration,consideration,branding,0,0,2025-05-11,full_funnel_predicted,1
52929,awareness,awareness,consideration,consideration,branding,0,0,2025-04-23,full_funnel_predicted,1
52930,awareness,purchase,awareness,consideration,performance,0,0,2025-05-10,full_funnel_predicted,1
52931,awareness,purchase,awareness,awareness,performance,0,0,2025-05-09,full_funnel_predicted,1
52932,consideration,consideration,consideration,consideration,performance,0,0,2025-04-21,full_funnel_predicted,1
52933,consideration,purchase,consideration,awareness,performance,0,0,2025-04-30,full_funnel_predicted,1
52934,awareness,awareness,consideration,consideration,branding,0,0,2025-05-17,full_funnel_predicted,1
52935,consideration,awareness,consideration,consideration,branding,0,0,2025-04-18,full_funnel_predicted,1
52936,consideration,consideration,consideration,consideration,performance,0,0,2025-04-20,full_funnel_predicted,1
52937,awareness,awareness,consideration,awareness,branding,0,0,2025-04-24,full_funnel_predicted,1
52938,awareness,purchase,awareness,awareness,performance,0,0,2025-05-07,full_funnel_predicted,1
52939,awareness,awareness,awareness,awareness,branding,0,0,2025-05-16,full_funnel_predicted,1
52940,consideration,consideration,consideration,consideration,performance,0,0,2025-04-16,full_funnel_predicted,1
52941,awareness,awareness,consideration,consideration,branding,0,0,2025-04-15,full_funnel_predicted,1
52942,awareness,consideration,awareness,awareness,performance,0,0,2025-05-11,full_funnel_predicted,1
52943,consideration,awareness,consideration,consideration,branding,0,0,2025-04-28,full_funnel_predicted,1
52944,purchase,purchase,purchase,purchase,performance,0,0,2025-05-12,full_funnel_predicted,1
52945,consideration,consideration,consideration,awareness,performance,0,0,2025-05-12,full_funnel_predicted,1
52946,awareness,awareness,awareness,awareness,branding,0,0,2025-05-05,full_funnel_predicted,1
52947,awareness,awareness,awareness,awareness,branding,0,0,2025-04-20,full_funnel_predicted,1
52948,awareness,awareness,consideration,purchase,branding,0,0,2025-05-02,full_funnel_predicted,1
52949,consideration,consideration,consideration,consideration,performance,0,0,2025-05-16,full_funnel_predicted,1
52950,awareness,awareness,awareness,awareness,branding,0,0,2025-05-10,full_funnel_predicted,1
52951,awareness,consideration,awareness,awareness,performance,0,0,2025-04-26,full_funnel_predicted,1
52952,awareness,awareness,consideration,consideration,branding,0,0,2025-05-06,full_funnel_predicted,1
52953,awareness,awareness,consideration,purchase,branding,0,0,2025-04-17,full_funnel_predicted,1
52954,awareness,awareness,awareness,awareness,branding,0,0,2025-04-18,full_funnel_predicted,1
52955,consideration,awareness,consideration,consideration,branding,0,0,2025-04-22,full_funnel_predicted,1
52956,awareness,awareness,awareness,awareness,branding,0,0,2025-05-01,full_funnel_predicted,1
52957,consideration,consideration,consideration,consideration,performance,0,0,2025-05-12,full_funnel_predicted,1
52958,consideration,consideration,consideration,awareness,performance,0,0,2025-04-16,full_funnel_predicted,1
52959,awareness,awareness,consideration,consideration,branding,0,0,2025-05-13,full_funnel_predicted,1
52960,awareness,purchase,awareness,awareness,performance,0,0,2025-04-30,full_funnel_predicted,1
52961,awareness,awareness,awareness,awareness,branding,0,0,2025-05-10,full_funnel_predicted,1
52962,consideration,consideration,consideration,consideration,performance,0,0,2025-04-17,full_funnel_predicted,1
52963,awareness,awareness,awareness,awareness,branding,0,0,2025-04-19,full_funnel_predicted,1
52964,awareness,consideration,consideration,consideration,performance,0,0,2025-04-20,full_funnel_predicted,1
52965,consideration,awareness,consideration,consideration,branding,0,0,2025-04-20,full_funnel_predicted,1
52966,consideration,awareness,consideration,consideration,branding,0,0,2025-04-25,full_funnel_predicted,1
52967,consideration,consideration,consideration,consideration,performance,0,0,2025-05-11,full_funnel_predicted,1
52968,awareness,awareness,awareness,awareness,branding,0,0,2025-04-28,full_funnel_predicted,1
52969,awareness,awareness,consideration,consideration,branding,0,0,2025-04-30,full_funnel_predicted,1
52970,awareness,purchase,awareness,awareness,performance,0,0,2025-05-03,full_funnel_predicted,1
52971,awareness,awareness,awareness,awareness,branding,0,0,2025-04-29,full_funnel_predicted,1
52972,awareness,awareness,awareness,awareness,branding,0,0,2025-04-23,full_funnel_predicted,1
52973,awareness,awareness,awareness,awareness,branding,0,0,2025-05-03,full_funnel_predicted,1
52974,consideration,consideration,consideration,consideration,performance,0,0,2025-04-16,full_funnel_predicted,1
52975,awareness,awareness,consideration,consideration,branding,0,0,2025-04-26,full_funnel_predicted,1
52976,awareness,awareness,awareness,awareness,branding,0,0,2025-05-09,full_funnel_predicted,1
52977,consideration,consideration,consideration,consideration,performance,0,0,2025-04-27,full_funnel_predicted,1
52978,awareness,awareness,consideration,consideration,branding,0,0,2025-04-22,full_funnel_predicted,1
52979,consideration,purchase,consideration,consideration,performance,0,0,2025-04-16,full_funnel_predicted,1
52980,purchase,purchase,purchase,purchase,performance,1,100,2025-05-16,full_funnel_predicted,1
52981,awareness,consideration,consideration,consideration,performance,0,0,2025-04-14,full_funnel_predicted,1
52982,awareness,awareness,consideration,consideration,branding,0,0,2025-04-25,full_funnel_predicted,1
52983,awareness,awareness,awareness,awareness,branding,0,0,2025-04-13,full_funnel_predicted,1
52984,awareness,awareness,consideration,consideration,branding,0,0,2025-05-14,full_funnel_predicted,1
52985,awareness,awareness,awareness,consideration,branding,0,0,2025-04-16,full_funnel_predicted,1
52986,awareness,consideration,awareness,awareness,performance,0,0,2025-05-07,full_funnel_predicted,1
52987,consideration,consideration,consideration,consideration,performance,0,0,2025-05-07,full_funnel_predicted,1
52988,consideration,consideration,consideration,consideration,performance,0,0,2025-05-04,full_funnel_predicted,1
52989,purchase,purchase,purchase,consideration,performance,1,100,2025-05-13,full_funnel_predicted,1
52990,awareness,consideration,awareness,awareness,performance,0,0,2025-04-26,full_funnel_predicted,1
52991,awareness,awareness,awareness,consideration,branding,0,0,2025-04-20,full_funnel_predicted,1
52992,awareness,awareness,awareness,awareness,branding,0,0,2025-04-21,full_funnel_predicted,1
52993,consideration,consideration,purchase,purchase,performance,0,0,2025-05-09,full_funnel_predicted,1
52994,consideration,awareness,consideration,purchase,branding,0,0,2025-04-22,full_funnel_predicted,1
52995,consideration,consideration,consideration,purchase,performance,0,0,2025-04-30,full_funnel_predicted,1
52996,awareness,awareness,awareness,consideration,branding,0,0,2025-04-19,full_funnel_predicted,1
52997,awareness,awareness,awareness,purchase,branding,0,0,2025-04-27,full_funnel_predicted,1
52998,consideration,consideration,consideration,purchase,performance,0,0,2025-04-18,full_funnel_predicted,1
52999,consideration,awareness,consideration,consideration,branding,0,0,2025-04-21,full_funnel_predicted,1
53000,awareness,awareness,consideration,consideration,branding,0,0,2025-04-13,full_funnel_predicted,1
53001,awareness,consideration,awareness,awareness,performance,0,0,2025-05-05,full_funnel_predicted,1
53002,consideration,consideration,purchase,purchase,performance,0,0,2025-04-24,full_funnel_predicted,1
53003,awareness,consideration,awareness,awareness,performance,0,0,2025-05-09,full_funnel_predicted,1
53004,awareness,consideration,awareness,awareness,performance,0,0,2025-05-14,full_funnel_predicted,1
53005,consideration,awareness,consideration,awareness,branding,0,0,2025-05-18,full_funnel_predicted,1
53006,consideration,consideration,consideration,consideration,performance,0,0,2025-04-18,full_funnel_predicted,1
53007,awareness,awareness,awareness,awareness,branding,0,0,2025-04-18,full_funnel_predicted,1
53008,purchase,purchase,purchase,awareness,performance,0,0,2025-05-12,full_funnel_predicted,1
53009,awareness,consideration,consideration,awareness,performance,0,0,2025-04-25,full_funnel_predicted,1
53010,awareness,awareness,awareness,awareness,branding,0,0,2025-04-18,full_funnel_predicted,1
53011,awareness,awareness,consideration,consideration,branding,0,0,2025-04-21,full_funnel_predicted,1
53012,consideration,consideration,consideration,consideration,performance,0,0,2025-04-18,full_funnel_predicted,1
53013,awareness,awareness,consideration,consideration,branding,0,0,2025-04-29,full_funnel_predicted,1
53014,awareness,consideration,awareness,consideration,performance,0,0,2025-05-12,full_funnel_predicted,1
53015,awareness,awareness,consideration,consideration,branding,0,0,2025-05-13,full_funnel_predicted,1
53016,consideration,consideration,consideration,awareness,performance,0,0,2025-05-09,full_funnel_predicted,1
53017,consideration,consideration,consideration,consideration,performance,0,0,2025-04-25,full_funnel_predicted,1
53018,consideration,awareness,consideration,consideration,branding,0,0,2025-05-05,full_funnel_predicted,1
53019,awareness,awareness,consideration,awareness,branding,0,0,2025-04-20,full_funnel_predicted,1
53020,consideration,consideration,consideration,consideration,performance,0,0,2025-04-29,full_funnel_predicted,1
53021,awareness,consideration,awareness,awareness,performance,0,0,2025-05-03,full_funnel_predicted,1
53022,awareness,awareness,awareness,awareness,branding,0,0,2025-04-17,full_funnel_predicted,1
53023,consideration,consideration,consideration,awareness,performance,0,0,2025-04-21,full_funnel_predicted,1
53024,awareness,consideration,awareness,awareness,performance,0,0,2025-05-09,full_funnel_predicted,1
53025,awareness,awareness,awareness,awareness,branding,0,0,2025-05-08,full_funnel_predicted,1
53026,consideration,consideration,consideration,consideration,performance,0,0,2025-05-16,full_funnel_predicted,1
53027,awareness,awareness,awareness,purchase,branding,0,0,2025-05-13,full_funnel_predicted,1
53028,awareness,awareness,awareness,awareness,branding,0,0,2025-05-06,full_funnel_predicted,1
53029,awareness,purchase,awareness,awareness,performance,0,0,2025-05-15,full_funnel_predicted,1
53030,consideration,consideration,consideration,consideration,performance,0,0,2025-04-27,full_funnel_predicted,1
53031,awareness,awareness,consideration,consideration,branding,0,0,2025-04-14,full_funnel_predicted,1
53032,consideration,consideration,consideration,consideration,performance,0,0,2025-05-12,full_funnel_predicted,1
53033,consideration,consideration,consideration,consideration,performance,0,0,2025-05-12,full_funnel_predicted,1
53034,awareness,consideration,consideration,consideration,performance,0,0,2025-04-25,full_funnel_predicted,1
53035,purchase,consideration,purchase,purchase,performance,0,0,2025-05-11,full_funnel_predicted,1
53036,consideration,consideration,consideration,awareness,performance,0,0,2025-05-14,full_funnel_predicted,1
53037,consideration,consideration,consideration,consideration,performance,0,0,2025-04-23,full_funnel_predicted,1
53038,awareness,consideration,awareness,awareness,performance,0,0,2025-05-08,full_funnel_predicted,1
53039,awareness,awareness,consideration,consideration,branding,0,0,2025-05-02,full_funnel_predicted,1
53040,awareness,awareness,consideration,consideration,branding,0,0,2025-05-09,full_funnel_predicted,1
53041,consideration,consideration,consideration,consideration,performance,0,0,2025-05-09,full_funnel_predicted,1
53042,consideration,consideration,consideration,consideration,performance,0,0,2025-04-26,full_funnel_predicted,1
53043,awareness,awareness,awareness,consideration,branding,0,0,2025-05-09,full_funnel_predicted,1
53044,consideration,consideration,purchase,purchase,performance,0,0,2025-05-14,full_funnel_predicted,1
53045,consideration,consideration,consideration,consideration,performance,0,0,2025-05-03,full_funnel_predicted,1
53046,awareness,consideration,awareness,awareness,performance,0,0,2025-04-20,full_funnel_predicted,1
53047,purchase,purchase,purchase,purchase,performance,0,0,2025-05-11,full_funnel_predicted,1
53048,awareness,awareness,consideration,consideration,branding,0,0,2025-04-22,full_funnel_predicted,1
53049,purchase,purchase,purchase,purchase,performance,0,0,2025-05-07,full_funnel_predicted,1
53050,awareness,purchase,awareness,awareness,performance,0,0,2025-05-12,full_funnel_predicted,1
53051,awareness,awareness,consideration,consideration,branding,0,0,2025-05-11,full_funnel_predicted,1
53052,awareness,consideration,awareness,consideration,performance,0,0,2025-04-29,full_funnel_predicted,1
53053,awareness,purchase,consideration,consideration,performance,0,0,2025-05-18,full_funnel_predicted,1
53054,consideration,consideration,consideration,consideration,performance,0,0,2025-05-16,full_funnel_predicted,1
53055,consideration,consideration,consideration,awareness,performance,0,0,2025-04-20,full_funnel_predicted,1
53056,awareness,consideration,awareness,consideration,performance,0,0,2025-04-23,full_funnel_predicted,1
53057,awareness,awareness,awareness,awareness,branding,0,0,2025-05-10,full_funnel_predicted,1
53058,awareness,awareness,consideration,purchase,branding,0,0,2025-04-21,full_funnel_predicted,1
53059,purchase,purchase,purchase,purchase,performance,0,0,2025-04-22,full_funnel_predicted,1
53060,awareness,awareness,consideration,purchase,branding,0,0,2025-05-02,full_funnel_predicted,1
53061,consideration,consideration,purchase,awareness,performance,0,0,2025-04-28,full_funnel_predicted,1
53062,purchase,purchase,purchase,purchase,performance,0,0,2025-05-10,full_funnel_predicted,1
53063,awareness,consideration,awareness,consideration,performance,0,0,2025-05-09,full_funnel_predicted,1
53064,consideration,consideration,consideration,consideration,performance,0,0,2025-04-16,full_funnel_predicted,1
53065,awareness,awareness,awareness,awareness,branding,0,0,2025-05-18,full_funnel_predicted,1
53066,consideration,purchase,consideration,consideration,performance,0,0,2025-04-20,full_funnel_predicted,1
53067,awareness,awareness,consideration,consideration,branding,0,0,2025-05-09,full_funnel_predicted,1
53068,awareness,awareness,awareness,purchase,branding,0,0,2025-05-04,full_funnel_predicted,1
53069,awareness,consideration,awareness,awareness,performance,0,0,2025-04-24,full_funnel_predicted,1
53070,consideration,consideration,consideration,consideration,performance,0,0,2025-05-16,full_funnel_predicted,1
53071,consideration,awareness,consideration,consideration,branding,0,0,2025-04-28,full_funnel_predicted,1
53072,awareness,awareness,consideration,consideration,branding,0,0,2025-04-18,full_funnel_predicted,1
53073,consideration,consideration,consideration,purchase,performance,0,0,2025-05-09,full_funnel_predicted,1
53074,consideration,consideration,consideration,consideration,performance,0,0,2025-04-29,full_funnel_predicted,1
53075,consideration,consideration,consideration,awareness,performance,0,0,2025-04-17,full_funnel_predicted,1
53076,awareness,awareness,consideration,purchase,branding,0,0,2025-05-02,full_funnel_predicted,1
53077,awareness,consideration,awareness,consideration,performance,0,0,2025-05-14,full_funnel_predicted,1
53078,awareness,awareness,awareness,awareness,branding,0,0,2025-05-13,full_funnel_predicted,1
53079,awareness,awareness,awareness,awareness,branding,0,0,2025-04-23,full_funnel_predicted,1
53080,consideration,consideration,consideration,consideration,performance,0,0,2025-04-26,full_funnel_predicted,1
53081,awareness,awareness,consideration,consideration,branding,0,0,2025-05-18,full_funnel_predicted,1
53082,awareness,awareness,consideration,consideration,branding,0,0,2025-05-13,full_funnel_predicted,1
53083,awareness,awareness,awareness,awareness,branding,0,0,2025-05-14,full_funnel_predicted,1
53084,consideration,consideration,consideration,consideration,performance,0,0,2025-04-17,full_funnel_predicted,1
53085,consideration,consideration,consideration,consideration,performance,0,0,2025-05-07,full_funnel_predicted,1
53086,awareness,awareness,consideration,consideration,branding,0,0,2025-04-25,full_funnel_predicted,1
53087,awareness,purchase,awareness,awareness,performance,0,0,2025-05-07,full_funnel_predicted,1
53088,consideration,purchase,consideration,consideration,performance,0,0,2025-05-11,full_funnel_predicted,1
53089,purchase,awareness,purchase,purchase,branding,0,0,2025-04-26,full_funnel_predicted,1
53090,consideration,consideration,consideration,consideration,performance,0,0,2025-05-13,full_funnel_predicted,1
53091,awareness,awareness,consideration,consideration,branding,0,0,2025-05-06,full_funnel_predicted,1
53092,consideration,consideration,consideration,consideration,performance,0,0,2025-05-08,full_funnel_predicted,1
53093,consideration,consideration,consideration,awareness,performance,0,0,2025-05-11,full_funnel_predicted,1
53094,consideration,consideration,consideration,purchase,performance,0,0,2025-05-01,full_funnel_predicted,1
53095,purchase,purchase,purchase,purchase,performance,0,0,2025-04-23,full_funnel_predicted,1
53096,awareness,awareness,awareness,awareness,branding,0,0,2025-04-24,full_funnel_predicted,1
53097,consideration,consideration,consideration,consideration,performance,0,0,2025-04-23,full_funnel_predicted,1
53098,purchase,purchase,purchase,purchase,performance,0,0,2025-05-06,full_funnel_predicted,1
53099,awareness,purchase,awareness,awareness,performance,0,0,2025-04-28,full_funnel_predicted,1
53100,awareness,purchase,awareness,awareness,performance,0,0,2025-04-30,full_funnel_predicted,1
53101,consideration,consideration,consideration,consideration,performance,0,0,2025-05-10,full_funnel_predicted,1
53102,purchase,purchase,purchase,purchase,performance,0,0,2025-05-11,full_funnel_predicted,1
53103,awareness,awareness,consideration,consideration,branding,0,0,2025-05-09,full_funnel_predicted,1
53104,purchase,purchase,purchase,awareness,performance,0,0,2025-04-18,full_funnel_predicted,1
53105,consideration,purchase,consideration,consideration,performance,0,0,2025-04-24,full_funnel_predicted,1
53106,consideration,consideration,consideration,purchase,performance,0,0,2025-05-11,full_funnel_predicted,1
53107,purchase,purchase,purchase,purchase,performance,0,0,2025-05-04,full_funnel_predicted,1
53108,awareness,awareness,consideration,purchase,branding,0,0,2025-05-11,full_funnel_predicted,1
53109,awareness,awareness,awareness,consideration,branding,0,0,2025-05-05,full_funnel_predicted,1
53110,consideration,consideration,consideration,consideration,performance,0,0,2025-05-13,full_funnel_predicted,1
53111,awareness,awareness,consideration,consideration,branding,0,0,2025-05-08,full_funnel_predicted,1
53112,awareness,awareness,consideration,consideration,branding,0,0,2025-05-12,full_funnel_predicted,1
53113,awareness,awareness,consideration,consideration,branding,0,0,2025-04-21,full_funnel_predicted,1
53114,awareness,awareness,awareness,awareness,branding,0,0,2025-05-13,full_funnel_predicted,1
53115,awareness,awareness,awareness,awareness,branding,0,0,2025-04-24,full_funnel_predicted,1
53116,consideration,consideration,consideration,consideration,performance,0,0,2025-05-16,full_funnel_predicted,1
53117,awareness,awareness,awareness,awareness,branding,0,0,2025-05-01,full_funnel_predicted,1
53118,awareness,awareness,consideration,purchase,branding,0,0,2025-05-09,full_funnel_predicted,1
53119,awareness,awareness,awareness,awareness,branding,0,0,2025-05-06,full_funnel_predicted,1
53120,awareness,awareness,awareness,awareness,branding,0,0,2025-04-28,full_funnel_predicted,1
53121,awareness,purchase,awareness,purchase,performance,0,0,2025-04-16,full_funnel_predicted,1
53122,awareness,awareness,awareness,awareness,branding,0,0,2025-05-02,full_funnel_predicted,1
53123,awareness,awareness,awareness,awareness,branding,0,0,2025-05-16,full_funnel_predicted,1
53124,consideration,purchase,consideration,awareness,performance,0,0,2025-05-11,full_funnel_predicted,1
53125,consideration,consideration,consideration,consideration,performance,0,0,2025-05-10,full_funnel_predicted,1
